education_id,degree_name,field,level,specialization
ED_01761,CompTIA Security+,Security,Certification,Security
ED_01762,PhD in Computer Science,Computer Science,PhD,General
ED_01763,Google Cloud Professional Cloud Architect,Cloud,Certification,GCP
ED_01764,CompTIA Security+,Security,Certification,Security
ED_01765,Master of Science in Artificial Intelligence,Computer Science,Master,AI
ED_01766,CompTIA Security+,Security,Certification,Security
ED_01767,Certified Ethical Hacker,Security,Certification,Security
ED_01768,AWS Certified Developer,Cloud,Certification,AWS
ED_01769,Certified Ethical Hacker,Security,Certification,Security
ED_01770,Google Cloud Professional Cloud Architect,Cloud,Certification,GCP
ED_01771,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01772,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01773,PhD in Computer Science,Computer Science,PhD,General
ED_01774,Master of Business Administration,Business,Master,General
ED_01775,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01776,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01777,Certified Ethical Hacker,Security,Certification,Security
ED_01778,AWS Certified Developer,Cloud,Certification,AWS
ED_01779,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01780,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01781,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01782,Master of Science in Data Science,Data Science,Master,General
ED_01783,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01784,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01785,CompTIA Security+,Security,Certification,Security
ED_01786,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01787,Google Cloud Professional Cloud Architect,Cloud,Certification,GCP
ED_01788,Master of Science in Artificial Intelligence,Computer Science,Master,AI
ED_01789,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01790,Master of Business Administration,Business,Master,General
ED_01791,Master of Business Administration,Business,Master,General
ED_01792,Google Cloud Professional Cloud Architect,Cloud,Certification,GCP
ED_01793,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01794,PhD in Computer Science,Computer Science,PhD,General
ED_01795,CompTIA Security+,Security,Certification,Security
ED_01796,AWS Certified Developer,Cloud,Certification,AWS
ED_01797,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01798,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01799,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01800,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01801,Google Cloud Professional Cloud Architect,Cloud,Certification,GCP
ED_01802,Master of Science in Data Science,Data Science,Master,General
ED_01803,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01804,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01805,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01806,Master of Science in Artificial Intelligence,Computer Science,Master,AI
ED_01807,AWS Certified Developer,Cloud,Certification,AWS
ED_01808,CompTIA Security+,Security,Certification,Security
ED_01809,PhD in Computer Science,Computer Science,PhD,General
ED_01810,Master of Science in Artificial Intelligence,Computer Science,Master,AI
ED_01811,Google Cloud Professional Cloud Architect,Cloud,Certification,GCP
ED_01812,AWS Certified Developer,Cloud,Certification,AWS
ED_01813,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01814,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01815,PhD in Computer Science,Computer Science,PhD,General
ED_01816,Certified Ethical Hacker,Security,Certification,Security
ED_01817,CompTIA Security+,Security,Certification,Security
ED_01818,CompTIA Security+,Security,Certification,Security
ED_01819,Google Cloud Professional Cloud Architect,Cloud,Certification,GCP
ED_01820,Bachelor of Science in Data Science,Data Science,Bachelor,General
ED_01821,Google Cloud Professional Cloud Architect,Cloud,Certification,GCP
ED_01822,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01823,PhD in Computer Science,Computer Science,PhD,General
ED_01824,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01825,CompTIA Security+,Security,Certification,Security
ED_01826,AWS Certified Developer,Cloud,Certification,AWS
ED_01827,Google Cloud Professional Cloud Architect,Cloud,Certification,GCP
ED_01828,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01829,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01830,Master of Science in Artificial Intelligence,Computer Science,Master,AI
ED_01831,Google Cloud Professional Cloud Architect,Cloud,Certification,GCP
ED_01832,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01833,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01834,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01835,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01836,Kubernetes Certified Application Developer,Cloud,Certification,Kubernetes
ED_01837,Master of Science in Artificial Intelligence,Computer Science,Master,AI
ED_01838,AWS Certified Developer,Cloud,Certification,AWS
ED_01839,Google Cloud Professional Cloud Architect,Cloud,Certification,GCP
ED_01840,AWS Certified Developer,Cloud,Certification,AWS
ED_01841,Master of Science in Artificial Intelligence,Computer Science,Master,AI
ED_01842,Master of Science in Data Science,Data Science,Master,General
ED_01843,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01844,CompTIA Security+,Security,Certification,Security
ED_01845,CompTIA Security+,Security,Certification,Security
ED_01846,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01847,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01848,Master of Business Administration,Business,Master,General
ED_01849,PhD in Computer Science,Computer Science,PhD,General
ED_01850,AWS Certified Developer,Cloud,Certification,AWS
ED_01851,AWS Certified Developer,Cloud,Certification,AWS
ED_01852,Master of Science in Data Science,Data Science,Master,General
ED_01853,Google Cloud Professional Cloud Architect,Cloud,Certification,GCP
ED_01854,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01855,CompTIA Security+,Security,Certification,Security
ED_01856,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01857,Certified Ethical Hacker,Security,Certification,Security
ED_01858,CompTIA Security+,Security,Certification,Security
ED_01859,AWS Certified Developer,Cloud,Certification,AWS
ED_01860,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01861,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01862,CompTIA Security+,Security,Certification,Security
ED_01863,Master of Business Administration,Business,Master,General
ED_01864,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01865,Google Cloud Professional Cloud Architect,Cloud,Certification,GCP
ED_01866,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01867,Google Cloud Professional Cloud Architect,Cloud,Certification,GCP
ED_01868,Master of Business Administration,Business,Master,General
ED_01869,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01870,Master of Science in Data Science,Data Science,Master,General
ED_01871,Microsoft Azure Solutions Architect,Cloud,Certification,Azure
ED_01872,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01873,CompTIA Security+,Security,Certification,Security
ED_01874,Microsoft Azure Solutions Architect,Cloud,Certification,Azure
ED_01875,Google Cloud Professional Cloud Architect,Cloud,Certification,GCP
ED_01876,Kubernetes Certified Application Developer,Cloud,Certification,Kubernetes
ED_01877,Bachelor of Science in Data Science,Data Science,Bachelor,General
ED_01878,Microsoft Azure Solutions Architect,Cloud,Certification,Azure
ED_01879,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01880,AWS Certified Developer,Cloud,Certification,AWS
ED_01881,CompTIA Security+,Security,Certification,Security
ED_01882,AWS Certified Developer,Cloud,Certification,AWS
ED_01883,PhD in Computer Science,Computer Science,PhD,General
ED_01884,AWS Certified Developer,Cloud,Certification,AWS
ED_01885,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01886,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01887,Microsoft Azure Solutions Architect,Cloud,Certification,Azure
ED_01888,Bachelor of Science in Data Science,Data Science,Bachelor,General
ED_01889,PhD in Computer Science,Computer Science,PhD,General
ED_01890,Google Cloud Professional Cloud Architect,Cloud,Certification,GCP
ED_01891,PhD in Computer Science,Computer Science,PhD,General
ED_01892,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01893,AWS Certified Developer,Cloud,Certification,AWS
ED_01894,Certified Ethical Hacker,Security,Certification,Security
ED_01895,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01896,PhD in Computer Science,Computer Science,PhD,General
ED_01897,Bachelor of Science in Data Science,Data Science,Bachelor,General
ED_01898,AWS Certified Developer,Cloud,Certification,AWS
ED_01899,Google Cloud Professional Cloud Architect,Cloud,Certification,GCP
ED_01900,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01901,AWS Certified Developer,Cloud,Certification,AWS
ED_01902,Certified Ethical Hacker,Security,Certification,Security
ED_01903,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01904,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01905,Master of Business Administration,Business,Master,General
ED_01906,Master of Business Administration,Business,Master,General
ED_01907,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01908,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01909,Master of Science in Artificial Intelligence,Computer Science,Master,AI
ED_01910,Certified Ethical Hacker,Security,Certification,Security
ED_01911,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01912,Microsoft Azure Solutions Architect,Cloud,Certification,Azure
ED_01913,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01914,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01915,PhD in Computer Science,Computer Science,PhD,General
ED_01916,Microsoft Azure Solutions Architect,Cloud,Certification,Azure
ED_01917,CompTIA Security+,Security,Certification,Security
ED_01918,Bachelor of Science in Data Science,Data Science,Bachelor,General
ED_01919,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01920,Microsoft Azure Solutions Architect,Cloud,Certification,Azure
ED_01921,Bachelor of Science in Data Science,Data Science,Bachelor,General
ED_01922,Certified Ethical Hacker,Security,Certification,Security
ED_01923,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01924,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01925,Master of Science in Data Science,Data Science,Master,General
ED_01926,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01927,Bachelor of Science in Data Science,Data Science,Bachelor,General
ED_01928,Bachelor of Science in Data Science,Data Science,Bachelor,General
ED_01929,Bachelor of Science in Data Science,Data Science,Bachelor,General
ED_01930,Microsoft Azure Solutions Architect,Cloud,Certification,Azure
ED_01931,Master of Business Administration,Business,Master,General
ED_01932,Google Cloud Professional Cloud Architect,Cloud,Certification,GCP
ED_01933,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01934,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01935,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01936,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01937,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01938,Certified Ethical Hacker,Security,Certification,Security
ED_01939,Certified Ethical Hacker,Security,Certification,Security
ED_01940,Certified Ethical Hacker,Security,Certification,Security
ED_01941,AWS Certified Developer,Cloud,Certification,AWS
ED_01942,Microsoft Azure Solutions Architect,Cloud,Certification,Azure
ED_01943,PhD in Computer Science,Computer Science,PhD,General
ED_01944,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01945,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01946,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01947,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01948,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01949,Master of Business Administration,Business,Master,General
ED_01950,Microsoft Azure Solutions Architect,Cloud,Certification,Azure
ED_01951,Bachelor of Science in Data Science,Data Science,Bachelor,General
ED_01952,Master of Business Administration,Business,Master,General
ED_01953,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01954,Master of Science in Artificial Intelligence,Computer Science,Master,AI
ED_01955,Master of Business Administration,Business,Master,General
ED_01956,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01957,Master of Business Administration,Business,Master,General
ED_01958,AWS Certified Developer,Cloud,Certification,AWS
ED_01959,Master of Business Administration,Business,Master,General
ED_01960,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01961,PhD in Computer Science,Computer Science,PhD,General
ED_01962,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01963,Master of Business Administration,Business,Master,General
ED_01964,PhD in Computer Science,Computer Science,PhD,General
ED_01965,Google Cloud Professional Cloud Architect,Cloud,Certification,GCP
ED_01966,Microsoft Azure Solutions Architect,Cloud,Certification,Azure
ED_01967,AWS Certified Developer,Cloud,Certification,AWS
ED_01968,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01969,PhD in Computer Science,Computer Science,PhD,General
ED_01970,Kubernetes Certified Application Developer,Cloud,Certification,Kubernetes
ED_01971,Master of Science in Data Science,Data Science,Master,General
ED_01972,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01973,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01974,Certified Ethical Hacker,Security,Certification,Security
ED_01975,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01976,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01977,CompTIA Security+,Security,Certification,Security
ED_01978,Master of Science in Artificial Intelligence,Computer Science,Master,AI
ED_01979,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01980,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01981,Master of Science in Artificial Intelligence,Computer Science,Master,AI
ED_01982,Bachelor of Science in Data Science,Data Science,Bachelor,General
ED_01983,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01984,AWS Certified Developer,Cloud,Certification,AWS
ED_01985,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01986,AWS Certified Developer,Cloud,Certification,AWS
ED_01987,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01988,Google Cloud Professional Cloud Architect,Cloud,Certification,GCP
ED_01989,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01990,AWS Certified Developer,Cloud,Certification,AWS
ED_01991,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01992,Bachelor of Science in Data Science,Data Science,Bachelor,General
ED_01993,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01994,Master of Business Administration,Business,Master,General
ED_01995,Bachelor of Science in Data Science,Data Science,Bachelor,General
ED_01996,AWS Certified Developer,Cloud,Certification,AWS
ED_01997,CompTIA Security+,Security,Certification,Security
ED_01998,PhD in Computer Science,Computer Science,PhD,General
ED_01999,Bachelor of Science in Data Science,Data Science,Bachelor,General
ED_02000,Master of Business Administration,Business,Master,General
ED_02001,Certified Ethical Hacker,Security,Certification,Security
ED_02002,Microsoft Azure Solutions Architect,Cloud,Certification,Azure
ED_02003,Master of Science in Data Science,Data Science,Master,General
ED_02004,Bachelor of Science in Data Science,Data Science,Bachelor,General
ED_02005,Bachelor of Science in Data Science,Data Science,Bachelor,General
ED_02006,Google Cloud Professional Cloud Architect,Cloud,Certification,GCP
ED_02007,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_02008,AWS Certified Developer,Cloud,Certification,AWS
ED_02009,Certified Ethical Hacker,Security,Certification,Security
ED_02010,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_02011,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_02012,Master of Science in Data Science,Data Science,Master,General
ED_02013,Certified Ethical Hacker,Security,Certification,Security
ED_02014,Kubernetes Certified Application Developer,Cloud,Certification,Kubernetes
ED_02015,Google Cloud Professional Cloud Architect,Cloud,Certification,GCP
ED_02016,CompTIA Security+,Security,Certification,Security
ED_02017,Google Cloud Professional Cloud Architect,Cloud,Certification,GCP
ED_02018,Kubernetes Certified Application Developer,Cloud,Certification,Kubernetes
ED_02019,Bachelor of Science in Data Science,Data Science,Bachelor,General
ED_02020,Master of Science in Artificial Intelligence,Computer Science,Master,AI
ED_02021,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_02022,Master of Science in Data Science,Data Science,Master,General
ED_02023,Master of Science in Data Science,Data Science,Master,General
ED_02024,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_02025,Google Cloud Professional Cloud Architect,Cloud,Certification,GCP
ED_02026,Bachelor of Science in Data Science,Data Science,Bachelor,General
ED_02027,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_02028,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_02029,Kubernetes Certified Application Developer,Cloud,Certification,Kubernetes
ED_02030,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_02031,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_02032,Kubernetes Certified Application Developer,Cloud,Certification,Kubernetes
ED_02033,Master of Science in Data Science,Data Science,Master,General
ED_02034,Certified Ethical Hacker,Security,Certification,Security
ED_02035,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_02036,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_02037,Master of Science in Data Science,Data Science,Master,General
ED_02038,Certified Ethical Hacker,Security,Certification,Security
ED_02039,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_02040,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_02041,Bachelor of Science in Data Science,Data Science,Bachelor,General
ED_02042,AWS Certified Developer,Cloud,Certification,AWS
ED_02043,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_02044,Microsoft Azure Solutions Architect,Cloud,Certification,Azure
ED_02045,Bachelor of Science in Data Science,Data Science,Bachelor,General
ED_02046,PhD in Computer Science,Computer Science,PhD,General
ED_02047,Master of Science in Artificial Intelligence,Computer Science,Master,AI
ED_02048,PhD in Computer Science,Computer Science,PhD,General
ED_02049,Bachelor of Science in Data Science,Data Science,Bachelor,General
ED_02050,Master of Science in Artificial Intelligence,Computer Science,Master,AI
