job_id,job_title,field,industry,experience_level,education_required,required_skills,preferred_skills,job_type,location,salary_min,salary_max,remote_option,description
JOB_00100,Senior Data Engineer,Senior,Telecommunications,Junior,Master,Feature Engineering;Kafka;MySQL;Zustand;GPT,Apache Spark;DevOps;GraphQL,Full-time,"Miami, USA",7000,17500,Remote,Seeking Senior Data Engineer with skills: Feature Engineering;Kafka;MySQ
JOB_00101,Engineering Manager,Engineering,Transportation,Mid-level,Bachelor,PyTorch;NLP;JavaScript;Application Security;Auto Scaling,Elasticsearch;LLM;Grafana,Contract,"Toronto, Canada",12500,25000,On-site,Seeking Engineering Manager with skills: PyTorch;NLP;JavaScript;Applica
JOB_00102,Senior Frontend Engineer,Senior,InsurTech,Senior,Master,ISO 27001;Apache Spark;Linux;Jenkins;Vue.js,Kubernetes;SSL/TLS;Grafana,Contract,Singapore,10000,20000,Remote,Seeking Senior Frontend Engineer with skills: ISO 27001;Apache Spark;Linux;J
JOB_00103,Infrastructure Engineer,Infrastructure,Telecommunications,Senior,Master,SQL;GitLab CI;Tailwind CSS;Scikit-learn;HTML/CSS,Load Balancing;Neural Networks;Problem Solving,Hybrid,"Manchester, UK",25000,50000,On-site,Seeking Infrastructure Engineer with skills: SQL;GitLab CI;Tailwind CSS;Sci
JOB_00104,Data Engineer,Data,Travel,Senior,Any,Webpack;React Testing Library;Python Scripting;Computer Vision;Redis,Google Cloud Platform;Webpack;NLP,Full-time,"Multan, Pakistan",10000,20000,Hybrid,Seeking Data Engineer with skills: Webpack;React Testing Library;
JOB_00105,Senior Machine Learning Engineer,Senior,Energy,Mid-level,Any,Hive;Power BI;RESTful APIs;Container Orchestration;API Gateway,Cloud Architecture;Responsive Design;Logging,Hybrid,"Boston, USA",17500,35000,On-site,Seeking Senior Machine Learning Engineer with skills: Hive;Power BI;RESTful APIs;Con
JOB_00106,Security Architect,Security,Automotive,Senior,Any,Feature Engineering;OAuth;Cloud Architecture;Transformers;TypeScript,SQL;Rust;Authorization,Hybrid,Hong Kong,10000,20000,On-site,Seeking Security Architect with skills: Feature Engineering;OAuth;Clou
JOB_00107,Incident Response Engineer,Incident,Healthcare,Junior,Bachelor,Python;Kafka;Container Orchestration;Firewalls;Data Warehouse,Machine Learning;Grafana;Data Warehouse,Hybrid,"Multan, Pakistan",2000,5000,Hybrid,Seeking Incident Response Engineer with skills: Python;Kafka;Container Orchest
JOB_00108,Test Architect,Test,EdTech,Junior,Master,BERT;GitHub Actions;Logging;Nuxt.js;Kafka,TensorFlow;Cryptography;React Testing Library,Hybrid,"Tokyo, Japan",2000,5000,On-site,Seeking Test Architect with skills: BERT;GitHub Actions;Logging;Nu
JOB_00109,Database Administrator,Database,Transportation,Lead,Any,Transformers;Infrastructure as Code;CI/CD;Redis;Apache Spark,AWS;Zustand;Cloud Architecture,Hybrid,"Miami, USA",52500,105000,On-site,Seeking Database Administrator with skills: Transformers;Infrastructure as
JOB_00110,Big Data Engineer,Big,Telecommunications,Lead,Master,Django;Responsive Design;Nuxt.js;Neural Networks;Vulnerability Assessment,Responsive Design;Observability;Next.js,Contract,"Peshawar, Pakistan",15000,30000,Hybrid,Seeking Big Data Engineer with skills: Django;Responsive Design;Nuxt.
JOB_00111,Senior Backend Engineer,Senior,InsurTech,Lead,Bachelor,Google Cloud Platform;Big Data;Reinforcement Learning;Cloud Security;Cloud Architecture,Penetration Testing;Communication;Machine Learning,Contract,"Karachi, Pakistan",15000,30000,On-site,Seeking Senior Backend Engineer with skills: Google Cloud Platform;Big Data
JOB_00112,AWS Solutions Architect,AWS,Automotive,Junior,Master,ETL;Model Evaluation;Network Security;TensorFlow;NLP,Service Mesh;Cost Optimization;Jenkins,Full-time,"Faisalabad, Pakistan",2000,5000,On-site,Seeking AWS Solutions Architect with skills: ETL;Model Evaluation;Network S
JOB_00113,Cloud Security Engineer,Cloud,Telecommunications,Lead,Any,Feature Engineering;Team Collaboration;Project Management;Data Pipeline;Leadership,Prometheus;PyTorch;Feature Engineering,Contract,"San Francisco, USA",52500,105000,Hybrid,Seeking Cloud Security Engineer with skills: Feature Engineering;Team Colla
JOB_00114,Senior Machine Learning Engineer,Senior,Telecommunications,Lead,Master,Adaptability;OWASP;Authentication;Bash;React Testing Library,Monitoring Tools;Model Evaluation;Cost Optimization,Full-time,"Berlin, Germany",37500,75000,On-site,Seeking Senior Machine Learning Engineer with skills: Adaptability;OWASP;Authenticat
JOB_00115,Machine Learning Engineer,Machine,Transportation,Mid-level,Any,CI/CD;Critical Thinking;GitHub Actions;MySQL;Project Management,Team Collaboration;Security Architecture;Terraform,Hybrid,"Islamabad, Pakistan",5000,10000,Hybrid,Seeking Machine Learning Engineer with skills: CI/CD;Critical Thinking;GitHub
JOB_00116,Automation Engineer,Automation,Real Estate,Senior,Master,AWS;Load Balancing;Node.js;Vue.js;Data Warehouse,Apache Flink;OAuth;Keras,Full-time,"Mumbai, India",10000,20000,On-site,Seeking Automation Engineer with skills: AWS;Load Balancing;Node.js;Vue
JOB_00117,Cloud Architect,Cloud,Manufacturing,Mid-level,Master,Authentication;Google Cloud Platform;TensorFlow;DevOps;Network Security,Feature Engineering;Database Management;JWT,Hybrid,"Sydney, Australia",5000,10000,Remote,Seeking Cloud Architect with skills: Authentication;Google Cloud Pl
JOB_00118,Senior Backend Engineer,Senior,Logistics,Lead,Any,Deep Learning;HTML/CSS;Cost Optimization;GitLab CI;Redux,SQL;Statistics;Presto,Full-time,"Faisalabad, Pakistan",15000,30000,Hybrid,Seeking Senior Backend Engineer with skills: Deep Learning;HTML/CSS;Cost Op
JOB_00119,Senior Data Scientist,Senior,InsurTech,Lead,Bachelor,Microservices;Service Mesh;OAuth;DevOps;Jenkins,Network Security;Computer Vision;Prometheus,Contract,"New York, USA",52500,105000,Remote,Seeking Senior Data Scientist with skills: Microservices;Service Mesh;OAu
JOB_00120,Site Reliability Engineer,Site,Retail,Mid-level,Any,Neural Networks;Cloud Architecture;Apache Flink;DevOps;Stream Processing,TypeScript;Node.js;Scikit-learn,Contract,"Denver, USA",17500,35000,Hybrid,Seeking Site Reliability Engineer with skills: Neural Networks;Cloud Architec
JOB_00121,AWS Solutions Architect,AWS,Travel,Mid-level,Master,Linux;Agile/Scrum;React;Negotiation;Load Balancing,Session Management;Threat Modeling;Feature Engineering,Full-time,"Seattle, USA",17500,35000,Hybrid,Seeking AWS Solutions Architect with skills: Linux;Agile/Scrum;React;Negoti
JOB_00122,Senior Machine Learning Engineer,Senior,Retail,Lead,Any,DevOps;Nuxt.js;Presto;Security Architecture;Python,Feature Engineering;React;BERT,Contract,"Lahore, Pakistan",15000,30000,Remote,Seeking Senior Machine Learning Engineer with skills: DevOps;Nuxt.js;Presto;Security
JOB_00123,Senior Machine Learning Engineer,Senior,Travel,Mid-level,Bachelor,Microservices;HTML/CSS;Service Mesh;Python Scripting;Security Architecture,Next.js;Team Collaboration;Jenkins,Hybrid,"Vancouver, Canada",12500,25000,Hybrid,Seeking Senior Machine Learning Engineer with skills: Microservices;HTML/CSS;Service
JOB_00124,Data Scientist,Data,Logistics,Junior,Any,Feature Engineering;DevOps;Bash;GitLab CI;Keras,Auto Scaling;Webpack;Apache Flink,Full-time,"Manchester, UK",5000,12500,Hybrid,Seeking Data Scientist with skills: Feature Engineering;DevOps;Bas
JOB_00125,Senior DevOps Engineer,Senior,Gaming,Junior,Bachelor,GitLab CI;Zustand;OWASP;Authentication;Next.js,OAuth;Communication;Go,Contract,"Bangkok, Thailand",2000,5000,On-site,Seeking Senior DevOps Engineer with skills: GitLab CI;Zustand;OWASP;Authen
JOB_00126,Senior Backend Engineer,Senior,SaaS,Lead,Master,Power BI;Python;NLP;Presto;Hadoop,Cloud Architecture;Jenkins;GitHub Actions,Full-time,"Quetta, Pakistan",15000,30000,Remote,Seeking Senior Backend Engineer with skills: Power BI;Python;NLP;Presto;Had
JOB_00127,NLP Engineer,NLP,Logistics,Lead,Master,Presto;OAuth;Big Data;Flask;NLP,Performance Optimization;Nuxt.js;GDPR,Hybrid,Hong Kong,15000,30000,Remote,Seeking NLP Engineer with skills: Presto;OAuth;Big Data;Flask;NL
JOB_00128,Frontend Engineer,Frontend,EdTech,Senior,Bachelor,Node.js;Data Science;Incident Response;Data Warehouse;Data Visualization,Threat Modeling;Rust;Hadoop,Full-time,"Portland, USA",35000,70000,On-site,Seeking Frontend Engineer with skills: Node.js;Data Science;Incident 
JOB_00129,ML Ops Engineer,ML,SaaS,Junior,Bachelor,Data Science;Cloud Security;Stream Processing;Authentication;Service Mesh,Presto;Critical Thinking;DevOps,Hybrid,"Vancouver, Canada",5000,12500,Hybrid,Seeking ML Ops Engineer with skills: Data Science;Cloud Security;St
JOB_00130,DevOps Engineer,DevOps,Healthcare,Mid-level,Master,Material UI;Apache Spark;Hive;Logging;Vite,Hadoop;LLM;Incident Response,Contract,"Sydney, Australia",5000,10000,On-site,Seeking DevOps Engineer with skills: Material UI;Apache Spark;Hive;
JOB_00131,Senior Data Scientist,Senior,InsurTech,Lead,Master,Configuration Management;Responsive Design;Rust;Elasticsearch;Terraform,Firewalls;OWASP;Zustand,Full-time,"Islamabad, Pakistan",15000,30000,Remote,Seeking Senior Data Scientist with skills: Configuration Management;Respo
JOB_00132,Senior Backend Engineer,Senior,Telecommunications,Lead,Bachelor,ELK Stack;DevOps;Jest;Model Evaluation;Container Orchestration,TypeScript;GitHub Actions;Problem Solving,Full-time,"Rawalpindi, Pakistan",15000,30000,Hybrid,Seeking Senior Backend Engineer with skills: ELK Stack;DevOps;Jest;Model Ev
JOB_00133,Senior Security Engineer,Senior,InsurTech,Lead,Any,Monitoring Tools;Team Collaboration;Elasticsearch;GPT;TypeScript,AWS;Observability;TensorFlow,Hybrid,"Faisalabad, Pakistan",15000,30000,On-site,Seeking Senior Security Engineer with skills: Monitoring Tools;Team Collabor
JOB_00134,Full Stack Developer,Full,SaaS,Lead,Bachelor,Critical Thinking;Apache Flink;Message Queues;Terraform;Penetration Testing,Apache Spark;Redis;Observability,Full-time,"San Francisco, USA",52500,105000,Hybrid,Seeking Full Stack Developer with skills: Critical Thinking;Apache Flink
JOB_00135,Mobile Engineer,Mobile,Telecommunications,Junior,Bachelor,Authorization;Session Management;Problem Solving;Model Evaluation;LLM,Agile/Scrum;FastAPI;Container Orchestration,Full-time,"Miami, USA",7000,17500,Remote,Seeking Mobile Engineer with skills: Authorization;Session Manageme
JOB_00136,Senior DevOps Engineer,Senior,EdTech,Senior,Master,DevOps;Power BI;JavaScript;Service Mesh;Rust,Firewalls;Bash;OAuth,Hybrid,"London, UK",25000,50000,On-site,Seeking Senior DevOps Engineer with skills: DevOps;Power BI;JavaScript;Ser
JOB_00137,Software Architect,Software,SaaS,Lead,Bachelor,Prometheus;JWT;Communication;Jest;Cost Optimization,Big Data;AWS;Performance Optimization,Full-time,"Manchester, UK",37500,75000,Remote,Seeking Software Architect with skills: Prometheus;JWT;Communication;J
JOB_00138,Director of Engineering,Director,Energy,Lead,Master,Penetration Testing;Application Security;React Testing Library;Python;AWS,Communication;Computer Vision;OWASP,Hybrid,"Denver, USA",52500,105000,Remote,Seeking Director of Engineering with skills: Penetration Testing;Applicatio
JOB_00139,Software Architect,Software,Retail,Senior,Master,Transformers;Material UI;Monitoring;JavaScript;Performance Optimization,Computer Vision;ELK Stack;NLP,Hybrid,"Islamabad, Pakistan",10000,20000,On-site,Seeking Software Architect with skills: Transformers;Material UI;Monit
JOB_00140,Big Data Engineer,Big,Energy,Junior,Any,JWT;Threat Modeling;Apache Spark;Neural Networks;PyTorch,SRE;Firewalls;Hyperparameter Tuning,Hybrid,"Seattle, USA",7000,17500,On-site,Seeking Big Data Engineer with skills: JWT;Threat Modeling;Apache Spa
JOB_00141,Cloud Security Engineer,Cloud,Travel,Senior,Bachelor,Penetration Testing;OWASP;Statistics;GPT;Power BI,Infrastructure Automation;Grafana;Data Warehouse,Full-time,"Multan, Pakistan",10000,20000,Remote,Seeking Cloud Security Engineer with skills: Penetration Testing;OWASP;Stat
JOB_00142,Site Reliability Engineer,Site,Education,Mid-level,Master,Security Compliance;Angular;Go;SSL/TLS;Problem Solving,LLM;Looker;Tableau,Contract,"Mumbai, India",5000,10000,Remote,Seeking Site Reliability Engineer with skills: Security Compliance;Angular;Go
JOB_00143,Application Security Engineer,Application,Healthcare,Junior,Any,Load Balancing;Vite;Critical Thinking;GraphQL;Webpack,Power BI;GitHub Actions;Zustand,Contract,"Multan, Pakistan",2000,5000,Remote,Seeking Application Security Engineer with skills: Load Balancing;Vite;Critical T
JOB_00144,Senior Machine Learning Engineer,Senior,Fintech,Junior,Bachelor,JWT;SSL/TLS;RESTful APIs;ELK Stack;Session Management,Statistics;Docker;Responsive Design,Full-time,"Bangalore, India",2000,5000,Remote,Seeking Senior Machine Learning Engineer with skills: JWT;SSL/TLS;RESTful APIs;ELK S
JOB_00145,Kubernetes Engineer,Kubernetes,Travel,Senior,Bachelor,SSL/TLS;Container Orchestration;OAuth;Time Management;Data Warehouse,Incident Response;Security Compliance;PyTorch,Full-time,"Los Angeles, USA",35000,70000,Hybrid,Seeking Kubernetes Engineer with skills: SSL/TLS;Container Orchestratio
JOB_00146,Infrastructure Engineer,Infrastructure,Logistics,Lead,Bachelor,Keras;Security Architecture;JavaScript;Reinforcement Learning;Big Data,GitLab CI;Security Architecture;Bootstrap,Contract,"Seattle, USA",52500,105000,On-site,Seeking Infrastructure Engineer with skills: Keras;Security Architecture;Ja
JOB_00147,Full Stack Developer,Full,Healthcare,Junior,Master,Vite;Team Collaboration;Hadoop;Redis;Go,Python Scripting;SOC 2;Looker,Full-time,"Miami, USA",7000,17500,On-site,Seeking Full Stack Developer with skills: Vite;Team Collaboration;Hadoop
JOB_00148,Director of Engineering,Director,Transportation,Mid-level,Bachelor,TypeScript;Logging;Vue.js;SQL;Kafka,ISO 27001;Performance Optimization;CI/CD,Contract,"Denver, USA",17500,35000,Remote,Seeking Director of Engineering with skills: TypeScript;Logging;Vue.js;SQL;
JOB_00149,Test Architect,Test,Gaming,Lead,Master,Security Compliance;Message Queues;Model Evaluation;HTML/CSS;Kafka,SSL/TLS;JavaScript;Apache Flink,Full-time,"Chicago, USA",52500,105000,Remote,Seeking Test Architect with skills: Security Compliance;Message Qu
JOB_00150,AWS Solutions Architect,AWS,SaaS,Senior,Master,Neural Networks;Data Warehouse;Observability;Authorization;MySQL,DevOps;Cost Optimization;JavaScript,Hybrid,"Mumbai, India",10000,20000,Remote,Seeking AWS Solutions Architect with skills: Neural Networks;Data Warehouse
JOB_00151,Frontend Engineer,Frontend,Energy,Lead,Master,Scikit-learn;Grafana;Monitoring Tools;Incident Response;Node.js,Performance Optimization;GPT;FastAPI,Contract,"Bangkok, Thailand",15000,30000,Hybrid,Seeking Frontend Engineer with skills: Scikit-learn;Grafana;Monitorin
JOB_00152,Incident Response Engineer,Incident,E-commerce,Senior,Any,BERT;Neural Networks;Linux;PyTorch;SOC 2,Cost Optimization;Looker;Redux,Full-time,"Sydney, Australia",10000,20000,On-site,Seeking Incident Response Engineer with skills: BERT;Neural Networks;Linux;PyT
JOB_00153,Network Engineer,Network,Gaming,Junior,Bachelor,Zustand;Angular;ETL;TypeScript;GitHub Actions,JWT;Mentoring;Flask,Full-time,"Boston, USA",7000,17500,Hybrid,Seeking Network Engineer with skills: Zustand;Angular;ETL;TypeScript
JOB_00154,AI/ML Architect,AI/ML,Retail,Senior,Any,Data Science;Authentication;Leadership;Tableau;Apache Flink,Database Management;Reinforcement Learning;Problem Solving,Full-time,"London, UK",25000,50000,Remote,Seeking AI/ML Architect with skills: Data Science;Authentication;Le
JOB_00155,Full Stack Developer,Full,Technology,Junior,Bachelor,Monitoring Tools;Python Scripting;Adaptability;Data Visualization;Stream Processing,OWASP;Azure;Cloud Architecture,Full-time,"Manchester, UK",5000,12500,On-site,Seeking Full Stack Developer with skills: Monitoring Tools;Python Script
JOB_00156,Senior Machine Learning Engineer,Senior,E-commerce,Mid-level,Bachelor,OAuth;Transformers;MySQL;Go;DevOps,TensorFlow;OAuth;ELK Stack,Hybrid,"Austin, USA",17500,35000,Hybrid,Seeking Senior Machine Learning Engineer with skills: OAuth;Transformers;MySQL;Go;De
JOB_00157,Kubernetes Engineer,Kubernetes,Real Estate,Senior,Master,Big Data;RESTful APIs;Linux;Python Scripting;Security Compliance,Hyperparameter Tuning;Logging;MySQL,Hybrid,"Bangalore, India",10000,20000,Hybrid,Seeking Kubernetes Engineer with skills: Big Data;RESTful APIs;Linux;Py
JOB_00158,Technical Lead,Technical,Technology,Senior,Master,Session Management;JavaScript;Express;JWT;ISO 27001,Leadership;Redis;BERT,Full-time,"San Francisco, USA",35000,70000,Remote,Seeking Technical Lead with skills: Session Management;JavaScript;
JOB_00159,Senior QA Engineer,Senior,Technology,Mid-level,Bachelor,Prometheus;Hyperparameter Tuning;Docker;Go;Statistics,Django;Authorization;DevOps,Full-time,"New York, USA",17500,35000,Hybrid,Seeking Senior QA Engineer with skills: Prometheus;Hyperparameter Tuni
JOB_00160,Security Architect,Security,Energy,Senior,Any,Data Pipeline;Monitoring Tools;Mentoring;DevOps;Material UI,Data Pipeline;Hyperparameter Tuning;GitHub Actions,Contract,"Islamabad, Pakistan",10000,20000,On-site,Seeking Security Architect with skills: Data Pipeline;Monitoring Tools
JOB_00161,Frontend Engineer,Frontend,Travel,Lead,Bachelor,Incident Response;GitHub Actions;SQL;Data Pipeline;Tableau,Bash;Firewalls;Vite,Hybrid,"Seattle, USA",52500,105000,Hybrid,Seeking Frontend Engineer with skills: Incident Response;GitHub Actio
JOB_00162,Senior Data Scientist,Senior,Technology,Mid-level,Any,Leadership;JWT;LLM;NLP;FastAPI,Scikit-learn;Probability;Apache Flink,Full-time,"Faisalabad, Pakistan",5000,10000,Remote,Seeking Senior Data Scientist with skills: Leadership;JWT;LLM;NLP;FastAPI
JOB_00163,QA Engineer,QA,Gaming,Mid-level,Bachelor,Bootstrap;Node.js;GDPR;Stream Processing;Probability,SRE;Problem Solving;Kafka,Full-time,"Seattle, USA",17500,35000,Remote,Seeking QA Engineer with skills: Bootstrap;Node.js;GDPR;Stream 
JOB_00164,Senior Data Scientist,Senior,Gaming,Senior,Master,JWT;Docker;Deep Learning;Cost Optimization;GitHub Actions,Hadoop;Threat Modeling;Redux,Contract,"Bangalore, India",10000,20000,Hybrid,Seeking Senior Data Scientist with skills: JWT;Docker;Deep Learning;Cost 
JOB_00165,Security Architect,Security,Telecommunications,Junior,Any,Cryptography;Incident Response;MySQL;Python Scripting;DevOps,OWASP;PostgreSQL;Performance Optimization,Contract,"Denver, USA",7000,17500,Hybrid,Seeking Security Architect with skills: Cryptography;Incident Response
